player,team,prop_type,actual,SOG,G,A,PTS,HIT,BS,PIM,PM,PPP,FOW,TOI
Mavrik Bourque,DAL,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,2.0,1.0,,,
Evan Bouchard,EDM,Assists,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,,,
Evan Bouchard,EDM,Points,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,,,
Simon Edvinsson,DET,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Mavrik Bourque,DAL,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,1.0,2.0,1.0,,,
Ty Emberson,EDM,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Zack Bolduc,MTL,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Zack Bolduc,MTL,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Zack Bolduc,MTL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Linus Karlsson,VAN,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Cole Caufield,MTL,Assists,1.0,0.0,2.0,1.0,3.0,,0.0,0.0,2.0,,,
Seth Jarvis,CAR,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Linus Karlsson,VAN,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Josh Anderson,MTL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Drew O'Connor,VAN,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Zack Bolduc,MTL,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Jake Evans,MTL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Jake Evans,MTL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Jake Evans,MTL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Drew O'Connor,VAN,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Logan Stankoven,CAR,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Kiefer Sherwood,SJ,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Kiefer Sherwood,SJ,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Ivan Demidov,MTL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Alex Newhook,MTL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Seth Jarvis,CAR,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Drew O'Connor,VAN,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Juraj Slafkovsky,MTL,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Juraj Slafkovsky,MTL,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Nick Suzuki,MTL,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Nick Suzuki,MTL,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Nikolaj Ehlers,CAR,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,3.0,,,
Nick Suzuki,MTL,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Alexandre Carrier,MTL,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,0.0,,,
Alexandre Carrier,MTL,Points,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,0.0,,,
Alexandre Carrier,MTL,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,0.0,,,
Tyler Bertuzzi,CHI,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Tyler Bertuzzi,CHI,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Nikolaj Ehlers,CAR,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,3.0,,,
Noah Dobson,MTL,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Noah Dobson,MTL,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Ilya Mikheyev,CHI,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Lane Hutson,MTL,Goals,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,2.0,,,
Ilya Mikheyev,CHI,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Liam Ohgren,VAN,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Lane Hutson,MTL,Blocked Shots,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,2.0,,,
Roope Hintz,DAL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Leo Carlsson,ANA,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,2.0,1.0,,,
Leo Carlsson,ANA,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,2.0,1.0,,,
Roope Hintz,DAL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Elias Pettersson,VAN,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Chris Kreider,ANA,Goals,1.0,0.0,1.0,3.0,4.0,,0.0,0.0,2.0,,,
Justin Hryckowian,DAL,Goals,1.0,0.0,1.0,1.0,2.0,,1.0,2.0,1.0,,,
Leo Carlsson,ANA,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,2.0,1.0,,,
Cutter Gauthier,ANA,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,2.0,,,
Cutter Gauthier,ANA,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,2.0,,,
Elias Pettersson,VAN,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Sam Reinhart,FLA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Ryan Poehling,ANA,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Ryan Poehling,ANA,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Ryan Poehling,ANA,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Alex Killorn,ANA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Frank Vatrano,ANA,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Frank Vatrano,ANA,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Frank Vatrano,ANA,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Parker Kelly,COL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Seth Jarvis,CAR,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Tim Washe,ANA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Radko Gudas,ANA,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,1.0,,,
Beckett Sennecke,ANA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Jackson LaCombe,ANA,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Jeffrey Viel,ANA,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Logan Stankoven,CAR,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Justin Hryckowian,DAL,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,1.0,2.0,1.0,,,
Landon Slaggert,CHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Radko Gudas,ANA,Points,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,1.0,,,
Radko Gudas,ANA,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,1.0,,,
Wyatt Johnston,DAL,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,,,
Radko Gudas,ANA,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,1.0,,,
Jackson LaCombe,ANA,Goals,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Jackson LaCombe,ANA,Assists,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Wyatt Johnston,DAL,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,,,
Jackson LaCombe,ANA,Blocked Shots,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Pavel Mintyukov,ANA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Ian Moore,ANA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Jacob Trouba,ANA,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,0.0,2.0,1.0,,,
Gavin Brindley,COL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Tyler Toffoli,SJ,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Olen Zellweger,ANA,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,3.0,2.0,1.0,,,
Ryan Hartman,MIN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Ryan Hartman,MIN,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Bobby Brink,MIN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Michael McCarron,MIN,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,2.0,1.0,,,
Nico Sturm,MIN,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Robby Fabbri,MIN,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Yakov Trenin,MIN,Assists,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,2.0,,,
Yakov Trenin,MIN,Points,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,2.0,,,
Jordan Staal,CAR,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,3.0,,,
Ryan Donato,CHI,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,0.0,,,
Michael McCarron,MIN,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,2.0,1.0,,,
Michael McCarron,MIN,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,2.0,1.0,,,
Brad Marchand,FLA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Brad Marchand,FLA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Mats Zuccarello,MIN,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Zach Bogosian,MIN,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,0.0,,,
Zach Bogosian,MIN,Points,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,0.0,,,
Vladimir Tarasenko,MIN,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,2.0,,,
Vladimir Tarasenko,MIN,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,2.0,,,
Gabriel Landeskog,COL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Matthew Tkachuk,FLA,Blocked Shots,1.0,0.0,3.0,0.0,3.0,,1.0,0.0,2.0,,,
Brock Faber,MIN,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,17.0,1.0,,,
Brock Faber,MIN,Points,1.0,0.0,0.0,1.0,1.0,,0.0,17.0,1.0,,,
Nathan MacKinnon,COL,Goals,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,1.0,,,
Danila Yurov,MIN,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Danila Yurov,MIN,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Danila Yurov,MIN,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Danila Yurov,MIN,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Mats Zuccarello,MIN,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Quinn Hughes,MIN,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Carter Verhaeghe,FLA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,2.0,,,
Zach Bogosian,MIN,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,2.0,0.0,,,
Carter Verhaeghe,FLA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,2.0,,,
Sam Reinhart,FLA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Braeden Bowman,VGK,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,-1.0,,,
Brock Faber,MIN,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,17.0,1.0,,,
Quinn Hughes,MIN,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Quinn Hughes,MIN,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Quinn Hughes,MIN,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Pavel Dorofeyev,VGK,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,-1.0,,,
Pavel Dorofeyev,VGK,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,-1.0,,,
Nathan MacKinnon,COL,Blocked Shots,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,1.0,,,
Jared Spurgeon,MIN,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,3.0,,,
Jared Spurgeon,MIN,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,3.0,,,
Jared Spurgeon,MIN,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,3.0,,,
Aatu Raty,VAN,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Philipp Kurashev,SJ,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Philipp Kurashev,SJ,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Philipp Kurashev,SJ,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Braeden Bowman,VGK,Points,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,-1.0,,,
Nathan MacKinnon,COL,Plus/Minus,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,1.0,,,
Jack Eichel,VGK,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Jack Eichel,VGK,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Jack Eichel,VGK,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Alexander Nikishin,CAR,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Tomas Hertl,VGK,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Tomas Hertl,VGK,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Collin Graf,SJ,Assists,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,,,
Collin Graf,SJ,Points,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,,,
Uvis Balinskis,FLA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Keegan Kolesar,VGK,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,5.0,-1.0,,,
Logan Stankoven,CAR,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Mitch Marner,VGK,Goals,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,,
Mitch Marner,VGK,Points,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,,
Ryan Donato,CHI,Points,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,0.0,,,
Brandon Saad,VGK,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Marco Rossi,VAN,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Marco Rossi,VAN,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Tyler Toffoli,SJ,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Pavel Buchnevich,STL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Jeremy Lauzon,VGK,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,9.0,-1.0,,,
Sam Steel,DAL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Sam Steel,DAL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Shea Theodore,VGK,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Brock Nelson,COL,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Jimmy Snuggerud,STL,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Jimmy Snuggerud,STL,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Brock Nelson,COL,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Jimmy Snuggerud,STL,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Brock Nelson,COL,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Frank Nazar,CHI,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,-2.0,,,
Dylan Holloway,STL,Blocked Shots,1.0,0.0,0.0,3.0,3.0,,1.0,5.0,3.0,,,
Marco Rossi,VAN,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Valeri Nichushkin,COL,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Frank Nazar,CHI,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,-2.0,,,
Robert Thomas,STL,Blocked Shots,1.0,0.0,2.0,0.0,2.0,,1.0,0.0,3.0,,,
Max Sasson,VAN,Goals,1.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,,,
Alexey Toropchenko,STL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Max Sasson,VAN,Assists,1.0,0.0,1.0,1.0,2.0,,2.0,0.0,1.0,,,
Philip Broberg,STL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Cam Fowler,STL,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Cam Fowler,STL,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Cam Fowler,STL,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Justin Hryckowian,DAL,Assists,1.0,0.0,1.0,1.0,2.0,,1.0,2.0,1.0,,,
Gabriel Landeskog,COL,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Tyler Tucker,STL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Philip Broberg,STL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Philip Broberg,STL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Barclay Goodrow,SJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,5.0,-1.0,,,
Gabriel Landeskog,COL,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Gabriel Landeskog,COL,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Justin Hryckowian,DAL,Blocked Shots,1.0,0.0,1.0,1.0,2.0,,1.0,2.0,1.0,,,
Matthew Kessel,STL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
Tyler Tucker,STL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Macklin Celebrini,SJ,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Macklin Celebrini,SJ,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Tyler Toffoli,SJ,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Donovan Sebrango,FLA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jesper Boqvist,FLA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Mario Ferraro,SJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,,,
Tomas Hertl,VGK,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,-1.0,,,
Brock Nelson,COL,PIM,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Brock Nelson,COL,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Valeri Nichushkin,COL,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Joel Kiviranta,COL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Joel Kiviranta,COL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Gabriel Landeskog,COL,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Gabriel Landeskog,COL,Goals,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Nicolas Roy,COL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nicolas Roy,COL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nicolas Roy,COL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nicolas Roy,COL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nicolas Roy,COL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Brent Burns,COL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Brent Burns,COL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Brent Burns,COL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Brent Burns,COL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Martin Necas,COL,Shots On Goal,0.0,0.0,1.0,3.0,4.0,,0.0,0.0,1.0,,,
Martin Necas,COL,Blocked Shots,0.0,0.0,1.0,3.0,4.0,,0.0,0.0,1.0,,,
Martin Necas,COL,PIM,0.0,0.0,1.0,3.0,4.0,,0.0,0.0,1.0,,,
Brett Kulak,COL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,,,
Cale Makar,COL,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,2.0,0.0,-1.0,,,
Cale Makar,COL,PIM,0.0,0.0,1.0,1.0,2.0,,2.0,0.0,-1.0,,,
Valeri Nichushkin,COL,Assists,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Valeri Nichushkin,COL,PIM,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Valeri Nichushkin,COL,Plus/Minus,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Nicolas Roy,COL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nicolas Roy,COL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Sam Malinski,COL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Josh Manson,COL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Josh Manson,COL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Josh Manson,COL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Josh Manson,COL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Josh Manson,COL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Josh Manson,COL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Devon Toews,COL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Brent Burns,COL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Brent Burns,COL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Brent Burns,COL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Brett Kulak,COL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,,,
Brett Kulak,COL,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,,,
Brett Kulak,COL,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,,,
Brett Kulak,COL,Points,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,,,
Oskar Back,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Oskar Back,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Oskar Back,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Oskar Back,DAL,Points,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Nathan Bastian,DAL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Nathan Bastian,DAL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Nathan Bastian,DAL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Sam Malinski,COL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Sam Malinski,COL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Sam Malinski,COL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Sam Malinski,COL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Sam Malinski,COL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Sam Malinski,COL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jamie Benn,DAL,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
