player,team,prop_type,actual,SOG,G,A,PTS,HIT,BS,PIM,PM,PPP,FOW,TOI
Tyson Jost,NSH,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Joakim Kemell,NSH,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Joakim Kemell,NSH,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Zachary L'Heureux,NSH,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
William Carrier,CAR,Points,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Frederick Gaudreau,SEA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Dylan Holloway,STL,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,2.0,,,
Ryan O'Reilly,NSH,Assists,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,1.0,,,
Ryan O'Reilly,NSH,Points,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,1.0,,,
Nikolaj Ehlers,CAR,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Ryan O'Reilly,NSH,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,1.0,,,
Reid Schaefer,NSH,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Tyson Jost,NSH,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Reid Schaefer,NSH,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Steven Stamkos,NSH,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,2.0,,,
Steven Stamkos,NSH,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,2.0,,,
Alexey Toropchenko,STL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Fedor Svechkov,NSH,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Fedor Svechkov,NSH,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Zach Werenski,CBJ,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,0.0,,,
Reid Schaefer,NSH,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Mario Ferraro,SJ,Points,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Adrian Kempe,LA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Adrian Kempe,LA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Philip Broberg,STL,Goals,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,0.0,,,
Anze Kopitar,LA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Max Domi,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Max Domi,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Steven Lorentz,TOR,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Steven Lorentz,TOR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Matias Maccelli,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Matias Maccelli,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Matias Maccelli,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Matias Maccelli,TOR,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Matias Maccelli,TOR,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Matias Maccelli,TOR,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Auston Matthews,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Auston Matthews,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Bo Groulx,TOR,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Bo Groulx,TOR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Dakota Joshua,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Dakota Joshua,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Dakota Joshua,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Auston Matthews,TOR,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Auston Matthews,TOR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
William Nylander,TOR,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-2.0,,,
William Nylander,TOR,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-2.0,,,
William Nylander,TOR,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-2.0,,,
William Nylander,TOR,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-2.0,,,
Jacob Quillan,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jacob Quillan,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jacob Quillan,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jacob Quillan,TOR,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Steven Lorentz,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Steven Lorentz,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Steven Lorentz,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Steven Lorentz,TOR,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Nicholas Robertson,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nicholas Robertson,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nicholas Robertson,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nicholas Robertson,TOR,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nicholas Robertson,TOR,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nicholas Robertson,TOR,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Nicholas Robertson,TOR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
John Tavares,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
John Tavares,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
John Tavares,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
John Tavares,TOR,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
John Tavares,TOR,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
John Tavares,TOR,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,,,
Auston Matthews,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Auston Matthews,TOR,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Simon Benoit,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Simon Benoit,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Simon Benoit,TOR,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Simon Benoit,TOR,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Simon Benoit,TOR,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Simon Benoit,TOR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Brandon Carlo,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Brandon Carlo,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Brandon Carlo,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Brandon Carlo,TOR,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Brandon Carlo,TOR,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Oliver Ekman-Larsson,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,-1.0,,,
Jacob Quillan,TOR,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jacob Quillan,TOR,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jacob Quillan,TOR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Oliver Ekman-Larsson,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,-1.0,,,
Oliver Ekman-Larsson,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,-1.0,,,
Oliver Ekman-Larsson,TOR,Points,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,-1.0,,,
Jake McCabe,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,,,
Jake McCabe,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,,,
Jake McCabe,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,,,
Jake McCabe,TOR,Points,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,,,
Jake McCabe,TOR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,,,
Morgan Rielly,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Morgan Rielly,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Morgan Rielly,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Simon Benoit,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Cole Caufield,MTL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Morgan Rielly,TOR,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Morgan Rielly,TOR,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Troy Stecher,TOR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,,,
Troy Stecher,TOR,Goals,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,,,
Troy Stecher,TOR,Assists,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,,,
Troy Stecher,TOR,Points,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,,,
Troy Stecher,TOR,PIM,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,,,
Troy Stecher,TOR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,,,
Josh Anderson,MTL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,,
Josh Anderson,MTL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,,
Josh Anderson,MTL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,,
Josh Anderson,MTL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,,
Josh Anderson,MTL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,,
Ivan Demidov,MTL,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Josh Anderson,MTL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,,
Zack Bolduc,MTL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zack Bolduc,MTL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zack Bolduc,MTL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zack Bolduc,MTL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zack Bolduc,MTL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zack Bolduc,MTL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zack Bolduc,MTL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Cole Caufield,MTL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Cole Caufield,MTL,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Cole Caufield,MTL,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Cole Caufield,MTL,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Cole Caufield,MTL,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Brendan Gallagher,MTL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,,,
Brendan Gallagher,MTL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,,,
Kirby Dach,MTL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Kirby Dach,MTL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Kirby Dach,MTL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Kirby Dach,MTL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Kirby Dach,MTL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Kirby Dach,MTL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Phillip Danault,MTL,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,2.0,,,
Phillip Danault,MTL,Assists,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,2.0,,,
Phillip Danault,MTL,PIM,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,2.0,,,
Ivan Demidov,MTL,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Alex Newhook,MTL,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Alex Newhook,MTL,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Ivan Demidov,MTL,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Ivan Demidov,MTL,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Jake Evans,MTL,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Jake Evans,MTL,Assists,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Jake Evans,MTL,PIM,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Brendan Gallagher,MTL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,,,
Brendan Gallagher,MTL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,,,
Nick Suzuki,MTL,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Alexandre Carrier,MTL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,,,
Brendan Gallagher,MTL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,,,
Oliver Kapanen,MTL,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Oliver Kapanen,MTL,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Oliver Kapanen,MTL,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Oliver Kapanen,MTL,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Alex Newhook,MTL,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Alex Newhook,MTL,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Dobson,MTL,PIM,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Kaiden Guhle,MTL,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,2.0,0.0,2.0,,,
Kaiden Guhle,MTL,Goals,0.0,0.0,0.0,1.0,1.0,,2.0,0.0,2.0,,,
Juraj Slafkovsky,MTL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Juraj Slafkovsky,MTL,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Juraj Slafkovsky,MTL,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Juraj Slafkovsky,MTL,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Juraj Slafkovsky,MTL,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Juraj Slafkovsky,MTL,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Nick Suzuki,MTL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Nick Suzuki,MTL,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Nick Suzuki,MTL,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Nick Suzuki,MTL,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Ryan Winterton,SEA,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Ryan Winterton,SEA,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Ryan Winterton,SEA,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Ryan Winterton,SEA,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Alexandre Carrier,MTL,Goals,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,,,
Alexandre Carrier,MTL,Assists,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,,,
Alexandre Carrier,MTL,Points,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,,,
Alexandre Carrier,MTL,PIM,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,,,
Noah Dobson,MTL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Noah Dobson,MTL,Goals,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Noah Dobson,MTL,Assists,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Noah Dobson,MTL,Points,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Mike Matheson,MTL,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Mike Matheson,MTL,Goals,0.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Chandler Stephenson,SEA,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Eeli Tolvanen,SEA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,,,
Eeli Tolvanen,SEA,Goals,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,,,
Eeli Tolvanen,SEA,Assists,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,,,
Eeli Tolvanen,SEA,Points,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,,,
Eeli Tolvanen,SEA,PIM,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,,,
Eeli Tolvanen,SEA,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,,,
Ryan Winterton,SEA,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Charlie Coyle,CBJ,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Charlie Coyle,CBJ,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Charlie Coyle,CBJ,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Charlie Coyle,CBJ,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Kaiden Guhle,MTL,PIM,0.0,0.0,0.0,1.0,1.0,,2.0,0.0,2.0,,,
Lane Hutson,MTL,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,2.0,,,
Lane Hutson,MTL,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,2.0,,,
Lane Hutson,MTL,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,2.0,,,
Conor Garland,CBJ,Assists,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Conor Garland,CBJ,Blocked Shots,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Conor Garland,CBJ,PIM,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Danton Heinen,CBJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Danton Heinen,CBJ,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Mike Matheson,MTL,PIM,0.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Mike Matheson,MTL,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Arber Xhekaj,MTL,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Arber Xhekaj,MTL,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Arber Xhekaj,MTL,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Arber Xhekaj,MTL,Points,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Arber Xhekaj,MTL,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Boone Jenner,CBJ,Points,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,0.0,,,
Boone Jenner,CBJ,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,0.0,,,
Kent Johnson,CBJ,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Kent Johnson,CBJ,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Adam Fantilli,CBJ,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Adam Fantilli,CBJ,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Adam Fantilli,CBJ,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Adam Fantilli,CBJ,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Conor Garland,CBJ,Shots On Goal,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Isac Lundestrom,CBJ,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Kirill Marchenko,CBJ,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,2.0,-1.0,,,
Kirill Marchenko,CBJ,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,2.0,-1.0,,,
Kirill Marchenko,CBJ,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,2.0,-1.0,,,
Danton Heinen,CBJ,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Danton Heinen,CBJ,Points,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Danton Heinen,CBJ,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Boone Jenner,CBJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,0.0,,,
Boone Jenner,CBJ,Goals,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,0.0,,,
Boone Jenner,CBJ,Assists,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,0.0,,,
Sean Monahan,CBJ,Shots On Goal,0.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Sean Monahan,CBJ,Goals,0.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Sean Monahan,CBJ,PIM,0.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Mathieu Olivier,CBJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Kent Johnson,CBJ,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Kent Johnson,CBJ,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Isac Lundestrom,CBJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Isac Lundestrom,CBJ,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Isac Lundestrom,CBJ,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Isac Lundestrom,CBJ,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Isac Lundestrom,CBJ,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Cole Sillinger,CBJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,-2.0,,,
Cole Sillinger,CBJ,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,-2.0,,,
Cole Sillinger,CBJ,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,-2.0,,,
Cole Sillinger,CBJ,Points,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,-2.0,,,
Jake Christiansen,CBJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Jake Christiansen,CBJ,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Jake Christiansen,CBJ,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Mason Marchment,CBJ,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Mason Marchment,CBJ,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Mason Marchment,CBJ,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Mason Marchment,CBJ,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Mason Marchment,CBJ,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Mason Marchment,CBJ,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
